CustomerID,Recency,Frequency,Moneytaryvalue,Rscore,Fscore,Mscore,Label,Score,Cluster
15400,93,6,666.7,2,3,3,2.03.03.0,8,3
15402,149,2,626.7699999999999,1,1,2,1.01.02.0,4,2
15405,190,1,349.1,1,1,2,1.01.02.0,4,2
15406,19,4,426.60999999999996,3,3,2,3.03.02.0,8,3
15407,34,4,1046.7400000000002,3,3,3,3.03.03.0,9,3
15408,265,1,267.17999999999995,1,1,1,1.01.01.0,3,1
15410,85,8,3450.8400000000015,2,4,4,2.04.04.0,10,3
15411,27,5,1336.4300000000003,3,3,3,3.03.03.0,9,3
15412,172,1,190.53000000000003,1,1,1,1.01.01.0,3,1
15414,10,3,774.8999999999999,4,2,3,4.02.03.0,9,4
15415,314,1,559.6099999999998,1,1,2,1.01.02.0,4,2
15416,65,5,3974.3699999999994,2,3,4,2.03.04.0,9,3
15417,86,1,508.8000000000001,2,1,2,2.01.02.0,5,2
15419,25,1,135.86,3,1,1,3.01.01.0,5,4
15421,59,3,950.3599999999996,2,2,3,2.02.03.0,7,3
15422,324,1,97.7,1,1,1,1.01.01.0,3,1
15423,39,1,43.5,3,1,1,3.01.01.0,5,4
15424,255,1,383.34,1,1,2,1.01.02.0,4,2
15426,20,5,1386.58,3,3,3,3.03.03.0,9,3
15427,34,2,1430.5399999999997,3,1,3,3.01.03.0,7,4
15428,16,1,93.78,4,1,1,4.01.01.0,6,4
15429,27,2,364.89999999999975,3,1,2,3.01.02.0,6,4
15432,24,1,171.19,3,1,1,3.01.01.0,5,4
15433,80,3,417.86999999999983,2,2,2,2.02.02.0,6,2
15434,9,5,997.4800000000004,4,3,3,4.03.03.0,10,0
15435,23,1,149.29000000000005,3,1,1,3.01.01.0,5,4
15436,13,3,1067.75,4,2,3,4.02.03.0,9,4
15437,263,1,200.16000000000003,1,1,1,1.01.01.0,3,1
15438,132,1,156.57999999999998,2,1,1,2.01.01.0,4,1
15440,55,3,383.67999999999995,2,2,2,2.02.02.0,6,2
15442,249,1,594.0,1,1,2,1.01.02.0,4,2
15443,2,8,3188.8399999999992,4,4,4,4.04.04.0,12,0
15444,10,2,1411.2100000000016,4,1,3,4.01.03.0,8,4
15445,265,1,113.5,1,1,1,1.01.01.0,3,1
15447,331,1,155.17,1,1,1,1.01.01.0,3,1
15448,313,1,494.64000000000004,1,1,2,1.01.02.0,4,2
15449,27,5,971.2200000000001,3,3,3,3.03.03.0,9,3
15450,31,1,429.84,3,1,2,3.01.02.0,6,4
15452,30,3,528.48,3,2,2,3.02.02.0,7,4
15453,2,7,1371.770000000001,4,4,3,4.04.03.0,11,0
15454,363,1,179.10000000000002,1,1,1,1.01.01.0,3,1
15456,284,2,434.5900000000001,1,1,2,1.01.02.0,4,2
15457,263,1,237.07000000000002,1,1,1,1.01.01.0,3,1
15458,26,1,161.64,3,1,1,3.01.01.0,5,4
15460,355,1,214.26,1,1,1,1.01.01.0,3,1
15462,95,3,234.60000000000002,2,2,1,2.02.01.0,5,1
15463,30,1,126.14,3,1,1,3.01.01.0,5,4
15464,339,1,1044.6500000000005,1,1,3,1.01.03.0,5,2
15465,20,19,6945.02,3,4,4,3.04.04.0,11,0
15466,86,1,334.53000000000014,2,1,2,2.01.02.0,5,2
15467,10,3,511.88000000000005,4,2,2,4.02.02.0,8,4
15468,36,4,438.46,3,3,2,3.03.02.0,8,3
15469,44,4,504.50000000000006,3,3,2,3.03.02.0,8,3
15471,3,1,454.47999999999985,4,1,2,4.01.02.0,7,4
15472,114,1,371.56,2,1,2,2.01.02.0,5,2
15473,15,4,1465.2,4,3,3,4.03.03.0,10,0
15475,78,1,454.10999999999984,2,1,2,2.01.02.0,5,2
15478,41,2,1399.9199999999996,3,1,3,3.01.03.0,7,4
15480,117,1,905.5,2,1,3,2.01.03.0,6,2
15482,16,10,6393.5199999999995,4,4,4,4.04.04.0,12,0
15483,162,2,225.26000000000005,1,1,1,1.01.01.0,3,1
15484,2,5,3559.2099999999996,4,3,4,4.03.04.0,11,0
15485,31,3,2564.5,3,2,4,3.02.04.0,9,3
15488,93,1,91.32000000000001,2,1,1,2.01.01.0,4,1
15489,23,4,1090.03,3,3,3,3.03.03.0,9,3
15491,96,6,3090.8500000000017,2,3,4,2.03.04.0,9,3
15492,29,2,659.4599999999999,3,1,3,3.01.03.0,7,4
15493,33,4,1918.860000000005,3,3,4,3.03.04.0,10,0
15494,22,2,1280.5800000000006,3,1,3,3.01.03.0,7,4
15497,18,3,1259.7,3,2,3,3.02.03.0,8,3
15498,1,24,12396.459999999994,4,4,4,4.04.04.0,12,0
15500,9,4,1131.5600000000004,4,3,3,4.03.03.0,10,0
15502,16,13,5541.459999999999,4,4,4,4.04.04.0,12,0
15503,363,1,141.04,1,1,1,1.01.01.0,3,1
15504,82,1,52.83000000000001,2,1,1,2.01.01.0,4,1
15505,53,7,3497.140000000001,2,4,4,2.04.04.0,10,3
15506,23,3,972.0800000000003,3,2,3,3.02.03.0,8,3
15507,172,1,475.85999999999996,1,1,2,1.01.02.0,4,2
15508,190,4,1000.2700000000002,1,3,3,1.03.03.0,7,3
15510,331,1,250.0,1,1,1,1.01.01.0,3,1
15511,12,5,900.5300000000001,4,3,3,4.03.03.0,10,0
15512,156,2,121.0,1,1,1,1.01.01.0,3,1
15513,32,18,14520.079999999996,3,4,4,3.04.04.0,11,0
15514,13,8,2907.4500000000016,4,4,4,4.04.04.0,12,0
15516,45,2,62.43,3,1,1,3.01.01.0,5,4
15517,234,1,267.03000000000003,1,1,1,1.01.01.0,3,1
15518,65,9,1890.990000000001,2,4,4,2.04.04.0,10,3
15520,2,1,343.49999999999994,4,1,2,4.01.02.0,7,4
15521,37,9,2574.650000000001,3,4,4,3.04.04.0,11,0
15522,33,2,397.98999999999995,3,1,2,3.01.02.0,6,4
15523,85,1,412.00999999999993,2,1,2,2.01.02.0,5,2
15524,25,1,440.0,3,1,2,3.01.02.0,6,4
15525,3,3,719.47,4,2,3,4.02.03.0,9,4
15526,34,1,148.44,3,1,1,3.01.01.0,5,4
15527,19,9,2347.569999999999,3,4,4,3.04.04.0,11,0
15528,255,1,229.32999999999993,1,1,1,1.01.01.0,3,1
15529,23,11,3935.1499999999974,3,4,4,3.04.04.0,11,0
15530,22,4,1497.31,3,3,3,3.03.03.0,9,3
15531,9,2,1972.3899999999996,4,1,4,4.01.04.0,9,4
15532,26,4,1500.8800000000028,3,3,3,3.03.03.0,9,3
15533,20,3,746.9199999999996,3,2,3,3.02.03.0,8,3
15535,174,5,426.3999999999997,1,3,2,1.03.02.0,6,3
15537,164,1,110.92000000000003,1,1,1,1.01.01.0,3,1
15539,8,1,538.46,4,1,2,4.01.02.0,7,4
15540,12,1,213.30000000000004,4,1,1,4.01.01.0,6,4
15541,115,1,85.13000000000002,2,1,1,2.01.01.0,4,1
15543,289,1,127.85999999999999,1,1,1,1.01.01.0,3,1
15544,9,11,3542.5099999999948,4,4,4,4.04.04.0,12,0
15545,55,2,288.9699999999999,2,1,1,2.01.01.0,4,1
15547,8,12,4910.59999999999,4,4,4,4.04.04.0,12,0
15549,78,4,1643.9599999999998,2,3,4,2.03.04.0,9,3
15550,5,4,575.63,4,3,2,4.03.02.0,9,4
15551,37,1,436.05999999999995,3,1,2,3.01.02.0,6,4
15552,218,1,90.12,1,1,1,1.01.01.0,3,1
15553,61,1,428.9299999999999,2,1,2,2.01.02.0,5,2
15554,278,1,217.2,1,1,1,1.01.01.0,3,1
15555,13,16,4747.8899999999885,4,4,4,4.04.04.0,12,0
15556,25,1,279.77,3,1,1,3.01.01.0,5,4
15557,29,1,468.90999999999997,3,1,2,3.01.02.0,6,4
15561,12,4,722.7400000000001,4,3,3,4.03.03.0,10,0
15562,352,1,134.55,1,1,1,1.01.01.0,3,1
15563,9,5,1319.6899999999998,4,3,3,4.03.03.0,10,0
15565,51,2,173.15999999999997,3,1,1,3.01.01.0,5,4
15567,19,1,186.01000000000002,3,1,1,3.01.01.0,5,4
15568,3,3,758.2899999999998,4,2,3,4.02.03.0,9,4
15569,104,4,1375.7100000000003,2,3,3,2.03.03.0,8,3
15570,8,12,4093.2699999999995,4,4,4,4.04.04.0,12,0
15571,12,4,650.43,4,3,3,4.03.03.0,10,0
15572,5,5,2533.42,4,3,4,4.03.04.0,11,0
15573,32,2,591.1899999999999,3,1,2,3.01.02.0,6,4
15574,178,3,675.64,1,2,3,1.02.03.0,6,2
15576,38,1,921.3700000000002,3,1,3,3.01.03.0,7,4
15577,152,2,258.8799999999998,1,1,1,1.01.01.0,3,1
15578,163,1,127.1,1,1,1,1.01.01.0,3,1
15579,69,2,327.59999999999997,2,1,2,2.01.02.0,5,2
15581,121,12,3425.7700000000004,2,4,4,2.04.04.0,10,3
15582,25,3,682.9100000000001,3,2,3,3.02.03.0,8,3
15584,24,4,718.3599999999999,3,3,3,3.03.03.0,9,3
15585,177,1,455.30000000000007,1,1,2,1.01.02.0,4,2
15587,51,4,913.6800000000002,3,3,3,3.03.03.0,9,3
15589,253,3,456.58,1,2,2,1.02.02.0,5,2
15590,290,1,-30.19,1,1,1,1.01.01.0,3,1
15592,47,1,388.58,3,1,2,3.01.02.0,6,4
15593,71,1,199.8,2,1,1,2.01.01.0,4,1
15594,16,6,1767.53,4,3,4,4.03.04.0,11,0
15596,101,9,1343.3400000000001,2,4,3,2.04.03.0,9,3
15597,30,2,315.71999999999997,3,1,2,3.01.02.0,6,4
15598,36,3,235.68,3,2,1,3.02.01.0,6,4
15599,27,2,761.74,3,1,3,3.01.03.0,7,4
15601,12,17,6745.359999999997,4,4,4,4.04.04.0,12,0
15602,9,12,1083.6300000000003,4,4,3,4.04.03.0,11,0
15603,79,1,48.480000000000004,2,1,1,2.01.01.0,4,1
15604,53,1,216.39000000000001,2,1,1,2.01.01.0,4,1
15605,37,5,1198.23,3,3,3,3.03.03.0,9,3
15606,58,11,2422.64,2,4,4,2.04.04.0,10,3
15607,337,1,104.76,1,1,1,1.01.01.0,3,1
15608,29,3,1093.68,3,2,3,3.02.03.0,8,3
15609,183,2,270.03000000000003,1,1,1,1.01.01.0,3,1
15610,52,1,112.46,2,1,1,2.01.01.0,4,1
15611,10,14,1568.3900000000003,4,4,3,4.04.03.0,11,0
15612,37,2,195.15,3,1,1,3.01.01.0,5,4
15615,11,20,10360.03999999999,4,4,4,4.04.04.0,12,0
15618,33,4,747.0310000000003,3,3,3,3.03.03.0,9,3
15619,11,1,336.40000000000003,4,1,2,4.01.02.0,7,4
15620,51,6,1524.4,3,3,3,3.03.03.0,9,3
15621,5,4,1158.7700000000002,4,3,3,4.03.03.0,10,0
15622,4,12,3224.5300000000016,4,4,4,4.04.04.0,12,0
15623,142,1,301.03,2,1,2,2.01.02.0,5,2
15624,117,4,588.1300000000001,2,3,2,2.03.02.0,7,3
15625,101,7,1504.56,2,4,3,2.04.03.0,9,3
15626,75,2,675.8000000000001,2,1,3,2.01.03.0,6,2
15628,5,10,2865.6400000000003,4,4,4,4.04.04.0,12,0
15630,46,3,1180.3999999999999,3,2,3,3.02.03.0,8,3
15632,16,10,3147.3100000000013,4,4,4,4.04.04.0,12,0
15634,18,1,243.55,3,1,1,3.01.01.0,5,4
15636,90,2,724.76,2,1,3,2.01.03.0,6,2
15637,53,1,223.36,2,1,1,2.01.01.0,4,1
15638,302,1,-94.0,1,1,1,1.01.01.0,3,1
15639,135,1,425.31999999999994,2,1,2,2.01.02.0,5,2
15640,5,15,12336.739999999982,4,4,4,4.04.04.0,12,0
15641,106,4,1887.2000000000005,2,3,4,2.03.04.0,9,3
15643,180,5,647.4000000000003,1,3,3,1.03.03.0,7,3
15644,167,3,803.5399999999997,1,2,3,1.02.03.0,6,2
15645,19,1,612.0099999999998,3,1,2,3.01.02.0,6,4
15646,158,4,425.13999999999993,1,3,2,1.03.02.0,6,3
15648,205,4,582.05,1,3,2,1.03.02.0,6,3
15649,337,2,816.0,1,1,3,1.01.03.0,5,2
15651,37,2,646.3000000000001,3,1,3,3.01.03.0,7,4
15652,92,1,337.74,2,1,2,2.01.02.0,5,2
15653,93,2,877.4399999999999,2,1,3,2.01.03.0,6,2
15654,10,2,922.5300000000002,4,1,3,4.01.03.0,8,4
15655,234,2,511.31999999999994,1,1,2,1.01.02.0,4,2
15656,46,4,748.5000000000001,3,3,3,3.03.03.0,9,3
15657,23,1,30.0,3,1,1,3.01.01.0,5,4
15658,191,7,958.8999999999997,1,4,3,1.04.03.0,8,3
15659,44,1,306.45000000000005,3,1,2,3.01.02.0,6,4
15660,26,8,1552.0099999999998,3,4,3,3.04.03.0,10,0
15661,318,2,309.8,1,1,2,1.01.02.0,4,2
15663,107,1,138.14000000000001,2,1,1,2.01.01.0,4,1
15664,51,2,358.63000000000005,3,1,2,3.01.02.0,6,4
15665,169,2,2222.210000000001,1,1,4,1.01.04.0,6,2
15667,40,1,301.32000000000005,3,1,2,3.01.02.0,6,4
15668,218,1,76.32000000000001,1,1,1,1.01.01.0,3,1
15669,41,5,677.69,3,3,3,3.03.03.0,9,3
15670,297,1,173.05,1,1,1,1.01.01.0,3,1
15671,19,9,2635.4900000000007,3,4,4,3.04.04.0,11,0
15673,89,4,2726.2300000000005,2,3,4,2.03.04.0,9,3
15674,74,6,1744.02,2,3,4,2.03.04.0,9,3
15675,82,3,323.69,2,2,2,2.02.02.0,6,2
15676,10,5,3324.09,4,3,4,4.03.04.0,11,0
15677,50,1,657.23,3,1,3,3.01.03.0,7,4
15678,53,1,352.70000000000005,2,1,2,2.01.02.0,5,2
15679,25,4,781.2799999999999,3,3,3,3.03.03.0,9,3
15680,10,3,1333.6800000000003,4,2,3,4.02.03.0,9,4
15681,19,5,946.3599999999998,3,3,3,3.03.03.0,9,3
15683,118,1,193.75,2,1,1,2.01.01.0,4,1
15687,9,10,2981.499999999999,4,4,4,4.04.04.0,12,0
15689,120,2,254.1,2,1,1,2.01.01.0,4,1
15690,5,2,239.76000000000002,4,1,1,4.01.01.0,6,4
15691,253,1,136.8,1,1,1,1.01.01.0,3,1
15692,29,1,191.04000000000002,3,1,1,3.01.01.0,5,4
15694,1,15,6423.5999999999985,4,4,4,4.04.04.0,12,0
15695,267,1,409.9800000000001,1,1,2,1.01.02.0,4,2
15696,34,12,2619.11,3,4,4,3.04.04.0,11,0
15699,18,1,309.6499999999999,3,1,2,3.01.02.0,6,4
15700,173,2,664.0299999999996,1,1,3,1.01.03.0,5,2
15701,3,4,1529.0,4,3,3,4.03.03.0,10,0
15703,265,1,211.5,1,1,1,1.01.01.0,3,1
15704,141,3,2293.6199999999994,2,2,4,2.02.04.0,8,3
15705,202,1,143.10000000000002,1,1,1,1.01.01.0,3,1
15706,60,7,1001.8100000000001,2,4,3,2.04.03.0,9,3
15707,36,4,916.9800000000001,3,3,3,3.03.03.0,9,3
15708,41,9,3200.7299999999973,3,4,4,3.04.04.0,11,0
15709,284,1,133.25,1,1,1,1.01.01.0,3,1
15712,10,5,1072.3600000000001,4,3,3,4.03.03.0,10,0
15713,144,3,346.75,2,2,2,2.02.02.0,6,2
15714,12,2,330.02999999999986,4,1,2,4.01.02.0,7,4
15716,146,4,1101.1100000000006,1,3,3,1.03.03.0,7,3
15717,235,1,150.3,1,1,1,1.01.01.0,3,1
15719,33,14,5028.419999999997,3,4,4,3.04.04.0,11,0
15720,25,1,598.7300000000001,3,1,2,3.01.02.0,6,4
15721,12,1,471.3999999999999,4,1,2,4.01.02.0,7,4
15722,36,4,2169.86,3,3,4,3.03.04.0,10,0
15723,365,1,190.70000000000005,1,1,1,1.01.01.0,3,1
15724,202,3,212.3,1,2,1,1.02.01.0,4,1
15725,16,1,415.2500000000001,4,1,2,4.01.02.0,7,4
15727,17,7,5159.06,4,4,4,4.04.04.0,12,0
15728,50,1,-134.8,3,1,1,3.01.01.0,5,4
15729,199,2,62.0,1,1,1,1.01.01.0,3,1
15730,66,4,1108.3800000000003,2,3,3,2.03.03.0,8,3
15732,213,2,294.11999999999995,1,1,2,1.01.02.0,4,2
15733,283,1,162.3,1,1,1,1.01.01.0,3,1
15734,115,2,1339.45,2,1,3,2.01.03.0,6,2
15737,15,9,1121.2099999999998,4,4,3,4.04.03.0,11,0
15738,19,18,4788.769999999996,3,4,4,3.04.04.0,11,0
15739,67,1,449.12000000000006,2,1,2,2.01.02.0,5,2
15740,50,1,154.88000000000002,3,1,1,3.01.01.0,5,4
15743,17,4,775.9600000000003,4,3,3,4.03.03.0,10,0
15744,78,1,34.8,2,1,1,2.01.01.0,4,1
15745,9,6,1071.24,4,3,3,4.03.03.0,10,0
15746,135,1,182.95999999999998,2,1,1,2.01.01.0,4,1
15747,13,3,946.6399999999996,4,2,3,4.02.03.0,9,4
15748,41,1,144.35999999999996,3,1,1,3.01.01.0,5,4
15749,236,2,21535.9,1,1,4,1.01.04.0,6,2
15750,3,8,2448.7999999999993,4,4,4,4.04.04.0,12,0
15752,40,7,2618.1500000000024,3,4,4,3.04.04.0,11,0
15753,305,1,79.2,1,1,1,1.01.01.0,3,1
15754,51,4,455.67,3,3,2,3.03.02.0,8,3
15755,2,8,2318.880000000002,4,4,4,4.04.04.0,12,0
15756,62,4,528.0099999999995,2,3,2,2.03.02.0,7,3
15757,66,2,714.4200000000001,2,1,3,2.01.03.0,6,2
15758,25,1,205.25,3,1,1,3.01.01.0,5,4
15759,219,3,253.04000000000002,1,2,1,1.02.01.0,4,1
15762,66,2,583.75,2,1,2,2.01.02.0,5,2
15763,32,3,1048.67,3,2,3,3.02.03.0,8,3
15764,82,7,3245.4700000000007,2,4,4,2.04.04.0,10,3
15766,65,1,315.05999999999995,2,1,2,2.01.02.0,5,2
15768,116,4,581.83,2,3,2,2.03.02.0,7,3
15769,8,24,51823.72,4,4,4,4.04.04.0,12,0
15773,6,1,635.6800000000001,4,1,2,4.01.02.0,7,4
15774,69,1,270.8,2,1,1,2.01.01.0,4,1
15775,246,1,104.9,1,1,1,1.01.01.0,3,1
15776,134,1,241.62000000000003,2,1,1,2.01.01.0,4,1
15777,242,4,1021.6100000000001,1,3,3,1.03.03.0,7,3
15780,184,3,475.28000000000003,1,2,2,1.02.02.0,5,2
15781,26,4,333.56,3,3,2,3.03.02.0,8,3
15782,10,4,2593.9400000000005,4,3,4,4.03.04.0,11,0
15783,11,1,246.3,4,1,1,4.01.01.0,6,4
15785,30,7,2303.750000000001,3,4,4,3.04.04.0,11,0
15786,44,4,4821.0000000000055,3,3,4,3.03.04.0,10,0
15787,27,2,933.26,3,1,3,3.01.03.0,7,4
15789,359,1,351.3,1,1,2,1.01.02.0,4,2
15790,11,1,218.74999999999997,4,1,1,4.01.01.0,6,4
15791,44,3,1604.4400000000003,3,2,3,3.02.03.0,8,3
15793,10,4,948.9599999999999,4,3,3,4.03.03.0,10,0
15795,150,1,610.0100000000001,1,1,2,1.01.02.0,4,2
15796,2,10,2663.66,4,4,4,4.04.04.0,12,0
15797,114,4,2207.4,2,3,4,2.03.04.0,9,3
15799,76,3,884.1400000000002,2,2,3,2.02.03.0,7,3
15800,108,2,696.8900000000002,2,1,3,2.01.03.0,6,2
15801,47,4,1042.1899999999998,3,3,3,3.03.03.0,9,3
15802,143,1,-451.42,2,1,1,2.01.01.0,4,1
15803,52,1,415.82,2,1,2,2.01.02.0,5,2
15804,1,18,3848.5499999999984,4,4,4,4.04.04.0,12,0
15805,24,16,5411.869999999996,3,4,4,3.04.04.0,11,0
15806,47,3,784.5799999999999,3,2,3,3.02.03.0,8,3
15807,51,2,903.9000000000001,3,1,3,3.01.03.0,7,4
15808,307,4,3641.070000000002,1,3,4,1.03.04.0,8,3
15809,36,6,399.2099999999999,3,3,2,3.03.02.0,8,3
15810,79,6,1145.4299999999992,2,3,3,2.03.03.0,8,3
15811,18,9,2171.3199999999997,3,4,4,3.04.04.0,11,0
15812,108,5,1801.14,2,3,4,2.03.04.0,9,3
15813,208,2,1303.9099999999999,1,1,3,1.01.03.0,5,2
15814,4,5,1842.7300000000005,4,3,4,4.03.04.0,11,0
15815,64,5,2100.6000000000004,2,3,4,2.03.04.0,9,3
15819,50,4,1905.45,3,3,4,3.03.04.0,10,0
15820,320,1,206.98000000000002,1,1,1,1.01.01.0,3,1
15821,45,2,570.96,3,1,2,3.01.02.0,6,4
15822,4,2,885.4699999999999,4,1,3,4.01.03.0,8,4
15823,338,2,-840.7600000000001,1,1,1,1.01.01.0,3,1
15825,173,1,532.94,1,1,2,1.01.02.0,4,2
15826,52,3,1649.36,2,2,4,2.02.04.0,8,3
15827,74,17,1641.4800000000005,2,4,4,2.04.04.0,10,3
15829,100,2,636.14,2,1,2,2.01.02.0,5,2
15830,30,2,547.7,3,1,2,3.01.02.0,6,4
15831,59,3,740.6399999999999,2,2,3,2.02.03.0,7,3
15832,255,1,836.7899999999998,1,1,3,1.01.03.0,5,2
15834,71,5,2076.300000000002,2,3,4,2.03.04.0,9,3
15835,45,4,954.0899999999996,3,3,3,3.03.03.0,9,3
15836,46,2,117.47,3,1,1,3.01.01.0,5,4
15837,65,1,391.97999999999996,2,1,2,2.01.02.0,5,2
15838,12,17,33350.76,4,4,4,4.04.04.0,12,0
15839,26,5,1020.7400000000001,3,3,3,3.03.03.0,9,3
15840,59,3,345.65999999999997,2,2,2,2.02.02.0,6,2
15841,65,6,1209.1000000000004,2,3,3,2.03.03.0,8,3
15843,304,1,118.95,1,1,1,1.01.01.0,3,1
15844,47,1,130.74,3,1,1,3.01.01.0,5,4
15845,18,10,3650.8699999999994,3,4,4,3.04.04.0,11,0
15847,39,2,389.27,3,1,2,3.01.02.0,6,4
15850,20,2,234.88000000000002,3,1,1,3.01.01.0,5,4
15852,187,2,160.71,1,1,1,1.01.01.0,3,1
15853,52,1,110.80000000000001,2,1,1,2.01.01.0,4,1
15854,5,10,2969.1199999999976,4,4,4,4.04.04.0,12,0
15855,137,5,712.2399999999997,2,3,3,2.03.03.0,8,3
15856,5,21,15929.740000000009,4,4,4,4.04.04.0,12,0
15857,19,1,297.0,3,1,2,3.01.02.0,6,4
15858,16,5,1427.5700000000008,4,3,3,4.03.03.0,10,0
15860,41,8,965.1599999999993,3,4,3,3.04.03.0,10,0
15861,13,6,2981.920000000001,4,3,4,4.03.04.0,11,0
15862,9,4,832.88,4,3,3,4.03.03.0,10,0
15863,26,2,68.84,3,1,1,3.01.01.0,5,4
15864,23,7,1769.7800000000002,3,4,4,3.04.04.0,11,0
15865,41,3,895.1300000000002,3,2,3,3.02.03.0,8,3
15866,102,1,211.88999999999996,2,1,1,2.01.01.0,4,1
15867,6,15,3795.2899999999986,4,4,4,4.04.04.0,12,0
15869,278,1,149.64,1,1,1,1.01.01.0,3,1
15870,33,1,351.4399999999998,3,1,2,3.01.02.0,6,4
15872,15,1,316.25,4,1,2,4.01.02.0,7,4
15874,64,7,4330.670000000001,2,4,4,2.04.04.0,10,3
15877,2,2,437.83,4,1,2,4.01.02.0,7,4
15880,370,1,299.0299999999999,1,1,2,1.01.02.0,4,2
15881,313,3,438.24,1,2,2,1.02.02.0,5,2
15882,199,2,495.3599999999999,1,1,2,1.01.02.0,4,2
15883,3,2,396.47999999999996,4,1,2,4.01.02.0,7,4
15885,93,3,379.34999999999997,2,2,2,2.02.02.0,6,2
15886,61,1,181.09,2,1,1,2.01.01.0,4,1
15888,80,2,141.26999999999998,2,1,1,2.01.01.0,4,1
15889,157,2,420.06999999999977,1,1,2,1.01.02.0,4,2
15891,227,1,511.67999999999995,1,1,2,1.01.02.0,4,2
15894,254,2,258.25,1,1,1,1.01.01.0,3,1
15895,150,1,179.17,1,1,1,1.01.01.0,3,1
15897,195,1,208.59,1,1,1,1.01.01.0,3,1
15898,2,6,1379.6299999999997,4,3,3,4.03.03.0,10,0
15899,369,1,56.25,1,1,1,1.01.01.0,3,1
15900,24,1,337.28,3,1,2,3.01.02.0,6,4
15901,17,3,351.7299999999999,4,2,2,4.02.02.0,8,4
15903,10,8,5126.34,4,4,4,4.04.04.0,12,0
15904,9,1,164.67999999999998,4,1,1,4.01.01.0,6,4
15906,20,5,1521.790000000001,3,3,3,3.03.03.0,9,3
15907,4,3,882.7199999999997,4,2,3,4.02.03.0,9,4
15909,174,1,191.93999999999997,1,1,1,1.01.01.0,3,1
15910,1,8,1228.8799999999994,4,4,3,4.04.03.0,11,0
15912,179,2,264.62,1,1,1,1.01.01.0,3,1
15916,17,7,1466.0100000000004,4,4,3,4.04.03.0,11,0
15917,248,1,123.10000000000001,1,1,1,1.01.01.0,3,1
15918,191,2,334.23,1,1,2,1.01.02.0,4,2
15919,20,2,525.6899999999995,3,1,2,3.01.02.0,6,4
15920,155,1,167.49999999999997,1,1,1,1.01.01.0,3,1
15921,173,1,323.03000000000003,1,1,2,1.01.02.0,4,2
15922,373,2,363.6000000000001,1,1,2,1.01.02.0,4,2
15923,373,1,127.08000000000003,1,1,1,1.01.01.0,3,1
15925,195,1,207.15,1,1,1,1.01.01.0,3,1
15930,68,1,426.63000000000017,2,1,2,2.01.02.0,5,2
15932,5,11,2461.850000000001,4,4,4,4.04.04.0,12,0
15933,22,3,1107.4600000000003,3,2,3,3.02.03.0,8,3
15935,240,2,416.8600000000001,1,1,2,1.01.02.0,4,2
15937,65,1,145.35,2,1,1,2.01.01.0,4,1
15938,113,5,404.58,2,3,2,2.03.02.0,7,3
15939,90,15,6102.259999999999,2,4,4,2.04.04.0,10,3
15940,312,1,31.799999999999997,1,1,1,1.01.01.0,3,1
15942,134,1,337.43999999999994,2,1,2,2.01.02.0,5,2
15944,277,1,325.1,1,1,2,1.01.02.0,4,2
15945,366,1,181.0,1,1,1,1.01.01.0,3,1
15947,83,1,1708.2400000000002,2,1,4,2.01.04.0,7,2
15948,9,2,955.2400000000001,4,1,3,4.01.03.0,8,4
15949,17,2,364.7199999999999,4,1,2,4.01.02.0,7,4
15950,2,5,1684.459999999999,4,3,4,4.03.04.0,11,0
15951,2,3,669.57,4,2,3,4.02.03.0,9,4
15952,34,4,781.9099999999999,3,3,3,3.03.03.0,9,3
15953,16,8,1632.4299999999998,4,4,4,4.04.04.0,12,0
15955,25,11,4389.810000000001,3,4,4,3.04.04.0,11,0
15957,32,1,428.88999999999993,3,1,2,3.01.02.0,6,4
15958,75,1,104.35,2,1,1,2.01.01.0,4,1
15963,20,2,470.7600000000001,3,1,2,3.01.02.0,6,4
15965,18,3,808.8699999999999,3,2,3,3.02.03.0,8,3
15967,24,2,397.67999999999995,3,1,2,3.01.02.0,6,4
15969,3,4,582.8999999999999,4,3,2,4.03.02.0,9,4
15970,304,1,314.1,1,1,2,1.01.02.0,4,2
15971,18,11,4199.85,3,4,4,3.04.04.0,11,0
15973,236,3,99.77,1,2,1,1.02.01.0,4,1
15974,40,8,3429.55,3,4,4,3.04.04.0,11,0
15975,85,1,371.01,2,1,2,2.01.02.0,5,2
15976,166,2,427.6399999999998,1,1,2,1.01.02.0,4,2
15977,18,2,1054.7299999999996,3,1,3,3.01.03.0,7,4
15978,78,1,1098.7800000000002,2,1,3,2.01.03.0,6,2
15980,89,2,2398.8599999999997,2,1,4,2.01.04.0,7,2
15981,25,8,3408.4799999999987,3,4,4,3.04.04.0,11,0
15983,23,4,1465.12,3,3,3,3.03.03.0,9,3
15984,3,10,2759.9300000000007,4,4,4,4.04.04.0,12,0
15985,124,3,1037.4200000000003,2,2,3,2.02.03.0,7,3
15986,31,1,168.12,3,1,1,3.01.01.0,5,4
15987,13,6,1432.7700000000004,4,3,3,4.03.03.0,10,0
15988,20,1,156.78000000000003,3,1,1,3.01.01.0,5,4
15990,45,2,792.11,3,1,3,3.01.03.0,7,4
15992,4,1,41.989999999999995,4,1,1,4.01.01.0,6,4
15993,9,6,2736.92,4,3,4,4.03.04.0,11,0
15994,55,1,414.2700000000001,2,1,2,2.01.02.0,5,2
